,ID,ORIGINE,T_COMMERCE,DATE_CREATION,CIVIQUE,TYPE_VOIE,LIEN_VOIE,NOM_VOIE,ORIENTATION,ADRESSE,SUITE,CODE_POST,ETAGE,NOM_CENTRE,NOM_ETAB_2023,ID_USAGE1,USAGE1,ID_USAGE2,USAGE2,ID_USAGE3,USAGE3,SCIAN,SITEWEB,ACCES_MOBILITE_REDUITE,VACANT_A_LOUER,A_LOUER_CONTACT,A_LOUER_TELEPHONE,ARRONDISSEMENT,QUARTIER,SDC_NOM,SECTEUR_PME,ENFANT,MULTIUSAGE,MULTIOCCUPANT,COORDY,COORDX,LAT,LONG
10,{cfda1f88-a337-4557-a08e-8b93e7901be7},HORS_SDC,Commerce rue,2023/06/07,6446,rue,,Beaubien,E,6446 rue Beaubien E,,H1M1A9,RC,,MARCHÉ MICHELET,A,Biens courants,4,Alimentation,149,Épicerie,445110.0,,Non,Non,,,Mercier–Hochelaga-Maisonneuve,Louis-Riel,,Centre-Est,Non,Non,Non,5049625.48,300032.88,45.58652851178553,-73.56109453447904
11,{8d3f61d2-ee83-435e-9367-6b9120cfad56},HORS_SDC,Commerce rue,2023/06/07,6492,rue,,Beaubien,E,6492 rue Beaubien E,,H1M1A9,RC,,Marché Djurdjura,A,Biens courants,4,Alimentation,149,Épicerie,445110.0,https://www.facebook.com/marchedjurdjura,Accès au niveau du sol,Non,,,Mercier–Hochelaga-Maisonneuve,Louis-Riel,,Centre-Est,Non,Non,Non,5049717.4,300067.42,45.58735587085354,-73.56065277776399
12,{703659b2-5c1c-47ce-a2b3-dbfb70fbc40a},HORS_SDC,Commerce rue,2023/06/13,5855,rue,,De Jumonville,,5855 rue De Jumonville ,,H1M2N4,RC,,Épicerie Quartier Votre Marché Local,A,Biens courants,4,Alimentation,149,Épicerie,445110.0,http://ww1.epiceriequartier.com/,Rampe d'accès,Non,,,Mercier–Hochelaga-Maisonneuve,Louis-Riel,,Centre-Est,Non,Non,Non,5048518.37,300825.22,45.57657137880622,-73.55093128782883
13,{cbf019f7-1220-497a-af11-4e8c159104b6},HORS_SDC,Commerce rue,2023/08/14,4505,rue,,Bélanger,,4505 rue Bélanger ,,H1T3N9,RC,,La goulette ,A,Biens courants,4,Alimentation,149,Épicerie,445110.0,,Non,Non,,,Rosemont–La Petite-Patrie,Marie-Victorin,,Centre-Est,Non,Non,Non,5047698.92,298244.16,45.56917817980125,-73.58399202439199
14,{fc17b2e8-b4fd-45be-b2bd-8f045dfcb386},HORS_SDC,Commerce rue,2023/08/14,4354,rue,,Bélanger,,4354 rue Bélanger ,,H1T1A9,RC,,MARCHÉ BONANCO,A,Biens courants,4,Alimentation,149,Épicerie,445110.0,,Non,Non,,,Rosemont–La Petite-Patrie,Marie-Victorin,,Centre-Est,Non,Non,Non,5047510.24,298174.71,45.567479719359646,-73.58487922939159
15,{56331bfb-e8a6-4322-a1d9-1bcc7b3cb89b},HORS_SDC,Commerce rue,2023/08/14,4288,rue,,Beaubien,E,4288 rue Beaubien E,,H1T1S6,RC,,Le point de rosée,A,Biens courants,4,Alimentation,149,Épicerie,445110.0,,Accès au niveau du sol,Non,,,Rosemont–La Petite-Patrie,Marie-Victorin,,Centre-Est,Non,Non,Non,5047139.7,298699.01,45.5641502737617,-73.5781577106531
16,{cac177f8-9e8e-4a92-9a6a-6d00992b63d7},HORS_SDC,Commerce rue,2023/08/14,5138,rue,,Beaubien,E,5138 rue Beaubien E,,H1T1V7,RC,,VARIÉTÉS PLUS 2,A,Biens courants,4,Alimentation,149,Épicerie,445110.0,,Non,Non,,,Rosemont–La Petite-Patrie,Marie-Victorin,,Centre-Est,Non,Non,Non,5048093.68,299289.15,45.57273941486375,-73.57060852890179
17,{1d4af760-6d20-49e7-81d4-4460b5aeca69},HORS_SDC,Commerce rue,2023/06/07,4215,rue,,Jarry,E,4215 rue Jarry E,,H1R1W9,RC,,MARCHÉ KEI PHAT,A,Biens courants,4,Alimentation,149,Épicerie,445110.0,,Non,Non,,,Villeray-Saint-Michel–Parc-Extension,René-Goupil,,Centre-Est,Non,Non,Non,5048143.76,296871.21,45.57316670069907,-73.6015888538738
18,{ae3e580e-dbe4-4e44-a8a7-d1e67da5a750},HORS_SDC,Commerce rue,2023/06/19,9197,boulevard,,Saint-Michel,,9197 boulevard Saint-Michel ,,H1Z3G6,RC,,SAINT-MICHEL MULTISERVICES,A,Biens courants,4,Alimentation,149,Épicerie,445110.0,,Accès au niveau du sol,Non,,,Villeray-Saint-Michel–Parc-Extension,Sainte-Lucie,,Centre-Est,Non,Oui,Non,5048128.14,294677.04,45.57299768742679,-73.6297012078531
19,{410a7c80-e078-42f1-94cc-d58d85e2af93},HORS_SDC,Commerce rue,2023/06/19,9275,boulevard,,Saint-Michel,,9275 boulevard Saint-Michel ,,H1Z3G7,RC,,MARCHÉ DES AMIS ENR.,A,Biens courants,4,Alimentation,149,Épicerie,445110.0,,Accès au niveau du sol,Non,,,Villeray-Saint-Michel–Parc-Extension,Sainte-Lucie,,Centre-Est,Non,Non,Non,5048234.47,294515.13,45.57395210214298,-73.63177790125346
