,lat,long
879,-73.648588657379,45.593470777124
880,-73.629357218742,45.599341293414
881,-73.540703731563,45.57238463048
882,-73.517399142211,45.606749413491
883,-73.511865735054,45.596852779977
884,-73.53937620244,45.554742141327
885,-73.541547060013,45.571510954362
886,-73.537979722023,45.595640387297
887,-73.530544638634,45.553562025045
888,-73.509532213211,45.59371852232
889,-73.56257557869,45.581007031791
890,-73.536329706013,45.5431640418
891,-73.520363467474,45.58093725239
892,-73.523855209351,45.609189168817
893,-73.540315400867,45.539004125541
894,-73.656495809555,45.429908608867
895,-73.626508712769,45.419344017667
896,-73.614867925644,45.430089311688
897,-73.658951724582,45.429273358913
898,-73.713117241859,45.51679371106
899,-73.67908000946,45.528448693514
900,-73.716459274292,45.506467206441
903,-73.708434104919,45.510865694506
904,-73.680721521378,45.501011851909
905,-73.70894908905,45.515790089518
906,-73.677749633789,45.519992400352
907,-73.60346,45.579574
908,-73.582681561797,45.581506192613
909,-73.588410615921,45.590565320023
910,-73.678001761436,45.43163655591
911,-73.683060814053,45.435515494709
912,-73.69634270668,45.444144712326
913,-73.650128245353,45.445894804976
914,-73.694915771484,45.440998172647
915,-73.699266314507,45.43489654723
916,-73.640338182449,45.4470276317
917,-73.697565793991,45.439394724883
918,-73.701996803284,45.4434070226
919,-73.704645752004,45.437198128982
920,-73.883760565954,45.487472830648
921,-73.879781361897,45.489823838891
922,-73.610200881958,45.506933387271
923,-73.628714707384,45.480764816633
924,-73.643825054169,45.494491803106
925,-73.620060682297,45.483476695725
926,-73.62081775193097,45.50993016103635
927,-73.62823097042,45.506535585228
928,-73.633739948273,45.489907764395
929,-73.645906448364,45.46089820959
930,-73.619846105576,45.497263104102
931,-73.627479672432,45.465462035144
932,-73.607840538025,45.46852820672
933,-73.634139499977,45.51236991624
934,-73.632773514837,45.46663632332
936,-73.557583514907,45.602076198648
937,-73.544433116913,45.598928425518
938,-73.549548196899,45.608591086423
939,-73.555955886841,45.610930381548
940,-73.570697307587,45.604685781775
941,-73.5456933831,45.611755948322
942,-73.68901221083,45.542617877479
943,-73.631071804224,45.55698638427
944,-73.709448323398,45.535565703248
945,-73.652772765942,45.560278757575
946,-73.672299176892,45.54684635411
947,-73.672443446459,45.559136429108
948,-73.642548322678,45.575502581512
949,-73.69481921196,45.53924834987
950,-73.670293561141,45.533690772875
951,-73.543217819176,45.505956850642
952,-73.502924591294,45.635446098047
954,,
955,-73.640647,45.53265
956,,
957,-73.62695864169163,45.52675846391358
958,-73.707500846269,45.514356638573
959,-73.836776493508,45.495757572552
960,-73.591267917298,45.470317164697
961,-73.588829789303,45.478280774751
963,-73.591289453406,45.468955727261
964,-73.86266021878593,45.5159720132105
965,-73.552721142769,45.449112575573
966,-73.552774786949,45.459227599049
967,-73.544095158577,45.463776510284
968,-73.549202084541,45.462960066062
969,-73.547088503838,45.465744205141
970,-73.551374673843,45.448461509318
971,-73.549556136131,45.452160820503
972,-73.541788458824,45.457474157269
973,-73.533889504126,45.466513013031
974,-73.548510074615,45.457873013624
975,-73.566475510597,45.468193381372
976,-73.568367575208,45.464816983804
977,-73.570289611816,45.472561002977
978,-73.551787734032,45.465089568587
979,-73.563122749329,45.466112905141
980,-73.556551337242,45.461838846896
981,-73.563623509981,45.455647592088
982,-73.578641284256,45.452589610463
983,-73.569283,45.471574
984,-73.579350113869,45.447539466214
985,-73.568334431377,45.457146966956
986,-73.540082286703,45.462085754426
987,-73.575392050302,45.459206442466
988,-73.580251336098,45.448740001005
989,-73.56739282608,45.451483446978
990,-73.566834926605,45.452800554695
991,-73.566180467606,45.47173716227
992,-73.567832708359,45.450674351272
993,-73.584859371185,45.448103984189
994,-73.585610389709,45.449571704483
995,-73.564994931221,45.454381043354
996,-73.561835289001,45.462030734979
997,-73.565619879662,45.461596980111
998,-73.62374,45.424294
999,,
1000,-73.698220794999,45.505504649916
1001,,
1002,,
1003,,
1009,-73.550312694557,45.460412189009
1011,-73.67906435108,45.444474053046
1012,-73.655315637589,45.448186779684
1013,-73.752615451813,45.509993542996
1014,-73.601478083457,45.557566969069
1015,,
1016,-73.639235954668,45.455468714777
1017,,
1018,-73.626675892813,45.467599672481
1019,-73.621230109105,45.476886917309
1020,-73.618644591486,45.495155320092
1021,-73.649705841901,45.466223332371
1022,,
1023,-73.614128356644,45.472399829884
1024,,
1025,-73.647556207155,45.489531108958
1026,-73.638585,45.49209
1032,-73.686803512058,45.447128930631
1033,,
1034,-73.712647223175,45.447921136654
1035,-73.684936612547,45.441517740384
1036,-73.672668250972,45.431079150522
1037,-73.543303,45.602861
1038,-73.583457,45.604072
1039,-73.597277998924,45.578442610837
1040,-73.587927818298,45.571086616073
1041,-73.649816644632,45.44240657095
1042,-73.688263893127,45.435743511846
1043,-73.652760346448,45.443751477507
1044,-73.56109570668553,45.54359382962679
1046,-73.720329389693,45.448055534525
1047,-73.579109919241,45.487104810683
1049,-73.685373129112,45.513304336378
1050,-73.68512570858,45.519090320724
1051,-73.710842275607,45.505223101
1052,-73.60642020976029,45.44911920727501
1053,-73.680881606553,45.53230437565
1054,-73.62025602103,45.527037805727
1055,-73.597918,45.55495
1056,-73.639629272885,45.542757185542
1057,-73.624172382103,45.524462535812
1058,-73.623609382315,45.527201299346
1059,-73.6228746903,45.544037055306
1060,-73.620753593979,45.553705738405
1061,-73.618872212746,45.57890311766
1062,-73.633230780933,45.541741003565
1063,-73.610554656996,45.545370466243
1064,-73.619997043146,45.526674360747
1065,-73.635661207035,45.52929711045
1066,-73.617894,45.536883
1067,-73.625553846359,45.569832358493
1068,-73.631250858307,45.532105176815
1069,-73.5960385315,45.564663154661
1070,-73.583511305054,45.489251177562
1071,-73.62437897341,45.581433017558
1072,-73.631090342472,45.547338585781
1073,-73.613719940186,45.54352780687
1077,-73.607235591333,45.588287235175
1078,-73.616256098913,45.59178751556
1079,-73.596875667572,45.588042630632
1080,-73.610624605723,45.596272718625
1081,-73.602214811989,45.588205948644
1082,-73.614294241149,45.592573548343
1083,-73.614359139083,45.592419228304
1084,-73.587511134049,45.577541970972
1087,-73.66119679018092,45.42970263134964
1088,-73.58850450788147,45.60774568680509
1095,-73.648199192689,45.422651731647
1096,-73.595187341456,45.434220011841
1097,-73.602410263003,45.427624159284
1098,-73.623523460956,45.427911506168
1099,-73.626699767927,45.418118476137
1100,-73.633400691949,45.419010461933
1101,-73.632695226659,45.427877640961
1102,,
1103,-73.639163046742,45.599359657158
1104,-73.620587161907,45.613956854196
1105,,
1106,-73.618940680136,45.612316586864
1107,-73.635772379158,45.582056266063
1108,-73.633766017925,45.604262304007
1109,-73.492359820481,45.6855860786
1110,-73.550275753124,45.662309894868
1111,-73.500562378877,45.647589846196
1112,-73.563567996025,45.662538026565
1113,-73.486230306387,45.698798242793
1114,-73.491703890049,45.641193208211
1115,-73.490085544594,45.692006362967
1116,-73.487066331568,45.691782237128
1117,-73.605640776753,45.635673147306
1118,-73.552028870461,45.663934868701
1119,-73.580344347493,45.65535355981
1120,-73.502067144445,45.652704268331
1121,-73.491290556522,45.699225817606
1122,-73.521045841213,45.665603879256
1123,-73.541922826791,45.670023346521
1124,-73.600618264477,45.640328399483
1125,-73.504261565241,45.679436197239
1126,-73.569082042206,45.660565255813
1127,-73.612145987696,45.43494212113
1128,-73.62721418673,45.430318955771
1130,-73.602851629257,45.426460085831
1131,-73.608953701587,45.432306089874
1132,-73.656913059991,45.426504441492
1133,-73.728856026822,45.509158270328
1134,-73.687421,45.527414
1135,-73.604215683858,45.515946448863
1136,-73.852434151216,45.480213914019
1137,-73.870282101242,45.461767089824
1138,-73.827376052612,45.507614754922
1140,-73.566985441687,45.556838808013
1141,-73.55151309999,45.592557692033
1142,-73.561758,45.517751
1143,-73.558705152739,45.595498473727
1145,-73.571539368167,45.462853593336
1147,-73.616040993909,45.518573685167
1148,-73.604707787128,45.527313908732
1149,-73.592714691542,45.523996782681
1150,-73.57389186518,45.539639465084
1152,-73.672696696568,45.506102696777
1153,-73.695637026884,45.520127328586
1154,-73.570010662079,45.516872646827
1158,-73.578005542145,45.510867361516
1159,-73.571844808566,45.512677638879
1160,-73.610366009579,45.52510614475
1162,-73.64841152300954,45.4939919140875
1163,-73.672605205132,45.509242311382
1164,-73.68562797553,45.500529279236
1165,-73.675113068985,45.524899227988
1166,-73.56521011289729,45.65587245370972
1167,-73.6215826,45.4376405
1168,-73.632730475469,45.422176540967
1169,,
1170,-73.6663234,45.4290032
1171,-73.627416108016,45.422271641448
1172,,
1173,-73.660806362213,45.426303067653
1174,-73.571944188009,45.516880363472
1175,-73.569013951682,45.519183434037
1176,-73.569072617876,45.518690291989
1177,-73.575768925278,45.51974601967
1178,-73.571929263027,45.515689266596
1179,-73.572845803665,45.51308186924
1180,-73.579965817743,45.521697061196
1181,-73.583594813363,45.525862257588
1182,-73.583577326573,45.519200398971
1183,-73.594120470773,45.52782254508
1184,-73.581724529648,45.518547220045
1186,-73.580778678532,45.519948445354
1187,-73.59191130653,45.531164749856
1188,-73.6307,45.55089
1189,-73.60129329043,45.521690355484
1190,-73.57750295615,45.517274497649
1191,-73.586047333973,45.523878308868
1192,-73.585064420247,45.523477765042
1193,-73.571929762595,45.52020229243
1194,-73.668358367722,45.527811075585
1195,-73.68781047597,45.495699516646
1196,-73.702180719545,45.51188145494
1197,-73.693512822135,45.50902528603
1198,-73.768097883124,45.481887865052
1200,-73.577319228272,45.604259548054
1201,-73.552727976518,45.602992930566
1202,-73.55530798132,45.614707080542
1204,-73.58737984919931,45.62552642161438
1207,-73.615917889053,45.521251743388
1208,-73.615072582137,45.524248000662
1209,-73.559146854649,45.490851389927
1210,-73.578392477382,45.479462294266
1211,-73.572942363189,45.491460823903
1212,-73.580584069706,45.479056886195
1213,-73.561236079031,45.47817536771
1214,-73.55184920892533,45.48082667063997
1215,-73.617569345547,45.511202831106
1216,-73.623586469965,45.516779192029
1217,-73.593982077301,45.515984074074
1218,-73.609787671137,45.523705443743
1219,-73.611111650203,45.523229076609
1220,-73.562424298859,45.522868983365
1221,-73.550051127336,45.514852876773
1222,-73.553803476707,45.511002169637
1223,-73.580905657696,45.489410533114
1224,-73.54602098465,45.530643363605
1226,-73.54436354709,45.52723709222
1227,-73.848134722429,45.511898075993
1228,-73.861304754431,45.475403578218
1229,-73.854590289655,45.490491598967
1230,-73.803316334671,45.50626928812
1231,-73.828210144749,45.507714721604
1232,-73.776095962893,45.500743822623
1233,-73.565787694034,45.558016540619
1234,-73.612546837746,45.594156335965
1235,-73.846230162553,45.500241399753
1236,-73.806541387327,45.512654143871
1237,-73.776511298584,45.50361994995
1238,-73.884346588141,45.4647327583
1239,-73.87710858754,45.462906015134
1240,-73.892429724711,45.454539039293
1241,-73.774677028879,45.505360057109
1242,-73.864447063174,45.472910871151
1243,-73.826746587132,45.503797618812
1244,-73.826986159443,45.5094661163
1245,-73.850584398083,45.505308484459
1246,-73.884491012196,45.46968707231
1247,-73.852155358884,45.504426075159
1248,-73.778173330852,45.508458276995
1249,-73.790745735168,45.508783034454
1250,-73.780970238995,45.505514600131
1251,-73.799657723281,45.510731801556
1252,-73.833389609138,45.506305651031
1253,-73.812848884902,45.503086872192
1254,-73.874334124129,45.461626378353
1255,-73.841442732821,45.50575813785
1256,-73.858734223872,45.489286024576
1257,-73.813781867539,45.515144435788
1258,-73.847724811138,45.507550142558
1259,-73.882667426033,45.470633028818
1260,-73.891741896332,45.46635160604
1261,-73.774281482444,45.500280544649
1262,-73.890606949975,45.464556263252
1263,-73.890446173118,45.449462214866
1264,-73.85861635969,45.469361094269
1265,-73.875446843859,45.464618341381
1266,-73.84852705273,45.478259019661
1267,-73.830988794062,45.511532774807
1268,-73.834367825831,45.510123439211
1269,-73.878446831609,45.468667123684
1270,-73.783309417466,45.505330067887
1271,-73.88828967707,45.468237755875
1272,-73.805358898446,45.507970127156
1273,-73.820091480731,45.510292942524
1274,-73.798282793886,45.50690607074
1275,-73.850467950348,45.501795302758
1276,-73.582402257332,45.482687038471
1277,-73.561726357143,45.481005461042
1278,-73.557951487997,45.481472190959
1279,-73.589260060162,45.478055967252
1280,-73.571133671666,45.483094829771
1281,-73.597394673616,45.456020217858
1282,-73.584907612374,45.461445040097
1283,-73.589911328787,45.471113067163
1284,-73.558092024052,45.485018592135
1285,-73.590026222147,45.476435362168
1286,-73.55150759008,45.4790723722
1287,-73.561139138658,45.482041127269
1288,-73.57060075097,45.48791494044
1289,-73.593129935771,45.475406907044
1290,-73.591059915751,45.477023155955
1291,,
1292,-73.601685587543,45.458549891094
1293,-73.558908983543,45.483053101929
1295,-73.558188583244,45.483675530928
1296,-73.573875421633,45.480103926755
1297,-73.57660770069,45.482431934011
1298,-73.616734743118,45.55281074166
1300,-73.540173286966,45.53932327373
1301,-73.545484028997,45.575677867455
1302,-73.545454443615,45.540157544536
1303,-73.556158200546,45.576402932374
1304,-73.557694956353,45.577802698377
1305,,
1306,-73.514994106537,45.610313952422
1307,-73.559309345196,45.578727174477
1308,-73.523385272593,45.592455858809
